,Episode,Epsilon,Reward,Mean_Reward,Time
773,773.0,0.020760672449809284,23.639959335752074,24.348646768438435,500.0
774,774.0,0.020656869087560238,39.102106504998346,23.73881918078804,500.0
775,775.0,0.020553584742122436,10.14208757609769,23.617323047642405,500.0
776,776.0,0.020450816818411825,1.2644068401027797,23.598811570954553,500.0
777,777.0,0.020348562734319765,57.75547615047801,23.838243934157457,500.0
778,778.0,0.020246819920648168,-17.999981930631876,23.751894468628834,500.0
779,779.0,0.020145585821044927,72.70979161441785,23.77645334969823,500.0
780,780.0,0.020044857891939702,-12.368985083066502,22.908559506438266,500.0
781,781.0,0.019944633602480003,80.63082690603932,23.933610549295203,500.0
782,782.0,0.019844910434467605,63.45855354676819,24.80482160941095,500.0
783,783.0,0.019745685882295267,-16.018079521379438,24.943288727654895,500.0
784,784.0,0.01964695745288379,41.66611883376203,25.36648671920665,500.0
785,785.0,0.01954872266561937,-11.087661887506933,24.639725815283278,500.0
786,786.0,0.019450979052291272,-25.63471164899703,24.125623135779588,500.0
787,787.0,0.019353724157029815,6.676948614797127,23.93183667708791,500.0
788,788.0,0.019256955536244666,27.751177680599795,23.952417288294697,500.0
789,789.0,0.019160670758563442,-1.0592253286077804,23.19410055650349,500.0
790,790.0,0.019064867404770626,44.364526028213376,23.13997308631649,500.0
791,791.0,0.018969543067746772,88.98819472333767,23.704379887891054,500.0
792,792.0,0.018874695352408037,-6.029742229921302,23.129426768743738,500.0
793,793.0,0.018780321875645996,53.07693655411282,22.752629235371263,500.0
794,794.0,0.018686420266267767,42.98615694166442,22.613803280856857,500.0
795,795.0,0.018592988164936427,32.86601209877285,22.986450150113775,500.0
796,796.0,0.018500023224111744,78.86711032605592,22.95402650548042,500.0
797,797.0,0.018407523107991184,-3.285084530065241,22.276074544158643,500.0
798,798.0,0.01831548549245123,-7.160164588279773,21.905897730486622,500.0
799,799.0,0.018223908064988973,-31.410293015235656,21.546593981903147,500.0
800,800.0,0.018132788524664028,19.620869859264758,21.704437126033,500.0
801,801.0,0.018042124582040707,29.8903045382641,22.277525960052618,500.0
802,802.0,0.017951913959130504,26.362670692965906,22.06871262522483,500.0
803,803.0,0.01786215438933485,9.055083440125541,22.26032434145384,500.0
804,804.0,0.017772843617388175,-14.572466683358805,22.00737833119862,500.0
805,805.0,0.017683979399301233,3.1353454716795635,21.798543156899537,500.0
806,806.0,0.017595559502304726,-39.27536126312277,21.584699306702596,500.0
807,807.0,0.0175075817047932,41.151496662905444,22.101100770914567,500.0
808,808.0,0.017420043796269234,30.25991883610193,22.199733125402446,500.0
809,809.0,0.017332943577287888,-31.670431006030253,21.57658076090986,500.0
810,810.0,0.01724627885940145,2.101724167641141,21.53296583201318,500.0
811,811.0,0.017160047465104442,37.802849961043414,21.703132421179333,500.0
812,812.0,0.01707424722777892,56.12623202002757,21.785268381504835,500.0
813,813.0,0.016988875991640028,48.13883700408447,21.910724449241,500.0
814,814.0,0.016903931611681827,-24.21488958792162,21.499694779722553,500.0
815,815.0,0.01681941195362342,17.980226437871796,21.56315126110967,500.0
816,816.0,0.016735314893855303,19.117092209506875,21.115946137797344,500.0
817,817.0,0.016651638319386028,-11.335731360134647,20.69806682148986,500.0
818,818.0,0.0165683801277891,49.808354323254335,21.221895176316398,500.0
819,819.0,0.016485538227150154,74.82275572495949,22.16508837388342,500.0
820,820.0,0.0164031105360144,-18.742192069601764,21.275511692847232,500.0
821,821.0,0.01632109498333433,48.872953851219265,21.744873066703086,500.0
822,822.0,0.016239489508417658,24.428557009572913,22.19619882084208,500.0
823,823.0,0.01615829206087557,70.72184716465613,22.36755605105096,500.0
824,824.0,0.01607750060057119,41.53797965566253,22.134699857063794,500.0
825,825.0,0.015997113097568336,-11.376236693285424,21.869635703418886,500.0
826,826.0,0.015917127532080494,32.537687656249474,21.72962412508074,500.0
827,827.0,0.01583754189442009,63.27789575785367,21.909976818904305,500.0
828,828.0,0.01575835418494799,42.44408064805961,21.789771094869078,500.0
829,829.0,0.01567956241402325,7.816704553116015,21.86121378504863,500.0
830,830.0,0.015601164601953134,-4.958431342921636,21.17873198701833,500.0
831,831.0,0.015523158778943369,-23.183211960593507,20.61078561907244,500.0
832,832.0,0.015445542985048652,-6.505206377658288,20.45944084847225,500.0
833,833.0,0.015368315270123408,4.120537155433797,20.525542754003126,500.0
834,834.0,0.01529147369377279,-25.47392147670018,19.583675479108436,500.0
835,835.0,0.015215016325303928,-26.952589316038317,19.26080540584421,500.0
836,836.0,0.015138941243677408,29.715832655305444,19.55833758827265,500.0
837,837.0,0.01506324653745902,55.51821150517391,19.04910172566654,500.0
838,838.0,0.014987930304771725,24.59370673973359,19.05256103034314,500.0
839,839.0,0.014912990653247866,2.4679184010044155,18.71202592456136,500.0
840,840.0,0.014838425699981627,1.3040634215874378,18.7121872543803,500.0
841,841.0,0.01476423357148172,53.45219452947556,19.06690351077194,500.0
842,842.0,0.014690412403624311,-34.713363400080404,18.385878272339866,500.0
843,843.0,0.01461696034160619,17.392674179741405,17.910752509380252,500.0
844,844.0,0.014543875539898159,-35.81011802809189,17.012991743365422,500.0
845,845.0,0.014471156162198668,-26.500659993504723,16.714418215179105,500.0
846,846.0,0.014398800381387675,-44.06947481451732,15.97019438856818,500.0
847,847.0,0.014326806379480736,-23.625827272482347,15.195200146100158,500.0
848,848.0,0.014255172347583332,-55.416828228910916,14.462015553985697,500.0
849,849.0,0.014183896485845416,7.334281732737672,14.533676995765962,500.0
850,850.0,0.014112977003416188,-1.29016464492252,14.932515750824631,500.0
851,851.0,0.014042412118399107,1.7485369364636714,14.890999189511467,500.0
852,852.0,0.013972200057807112,13.316241738408053,14.84704558783331,500.0
853,853.0,0.013902339057518077,51.54848129175059,15.267349543554287,500.0
854,854.0,0.013832827362230486,12.823191518061314,15.051438952948379,500.0
855,855.0,0.013763663225419333,26.0110760205422,14.757932676923371,500.0
856,856.0,0.013694844909292236,21.69452192697184,14.892406908387814,500.0
857,857.0,0.013626370684745774,-11.131153106044358,14.698180433037596,500.0
858,858.0,0.013558238831322046,74.37182816746773,15.521711663144734,500.0
859,859.0,0.013490447637165436,-15.902577046980785,14.956888205993907,500.0
860,860.0,0.013422995398979608,19.72631416464316,14.591498802676826,500.0
861,861.0,0.01335588042198471,13.648958343870762,14.595357913437704,500.0
862,862.0,0.013289101019874787,72.72018040677283,14.98088702692729,500.0
863,863.0,0.013222655514775413,6.988310654329226,14.886451950842735,225.0
864,864.0,0.013156542237201536,25.198799919819898,15.04192304643912,500.0
865,865.0,0.013090759526015528,-11.788779960142291,14.915687054953738,500.0
866,866.0,0.01302530572838545,43.00005028194806,15.384928634379957,500.0
867,867.0,0.012960179199743523,0.4506529356708871,15.353442691688413,500.0
868,868.0,0.012895378303744804,-29.57056995393598,14.985715285148453,500.0
869,869.0,0.01283090141222608,50.94817160286987,15.523086566972633,500.0
870,870.0,0.012766746905164949,6.3889440219958695,15.6674060585903,500.0
871,871.0,0.012702913170639124,1.4780841386946064,15.650596535245974,500.0
872,872.0,0.012639398604785928,40.804632576626915,15.815901395384849,500.0
873,873.0,0.012576201611761997,9.738163986793937,15.676883441895267,500.0
874,874.0,0.012513320603703188,32.36053748097079,15.609467751654993,500.0
875,875.0,0.012450754000684672,-28.44465135081412,15.223600362385875,500.0
876,876.0,0.012388500230681249,31.08644201327195,15.521820714117567,500.0
877,877.0,0.012326557729527843,6.522494339831147,15.009490896011098,500.0
878,878.0,0.012264924940880204,50.22781176863896,15.691768833003804,500.0
879,879.0,0.012203600316175803,43.0865095997427,15.39553601285705,500.0
880,880.0,0.012142582314594924,63.602183261753744,16.155247696305253,500.0
881,881.0,0.01208186940302195,11.897854026764055,15.4679179675125,500.0
882,882.0,0.01202146005600684,-27.57007024752408,14.557631729569577,500.0
883,883.0,0.011961352755726806,7.87202695285608,14.796532794311934,500.0
884,884.0,0.01190154599194817,-28.63871645618617,14.093484441412452,500.0
885,885.0,0.01184203826198843,40.657488413089396,14.610935944418415,500.0
886,886.0,0.011782828070678488,17.91134570992339,15.046396518007619,500.0
887,887.0,0.011723913930325095,58.54845118503489,15.56511154371,500.0
888,888.0,0.01166529436067347,-49.54044701746035,14.792195296729398,500.0
889,889.0,0.011606967888870102,-28.95710945723018,14.513216455443171,500.0
890,890.0,0.01154893304942575,35.046762531817734,14.420038820479215,500.0
891,891.0,0.011491188384178622,-9.048973300358416,13.43966714024225,500.0
892,892.0,0.011433732442257729,12.900400473377914,13.628968567275242,500.0
893,893.0,0.01137656378004644,28.98326624966499,13.388031864230763,500.0
894,894.0,0.011319680961146208,-6.094165344999504,12.897228641364126,500.0
895,895.0,0.011263082556340478,11.34797083892223,12.68204822876562,500.0
896,896.0,0.011206767143558775,2.1601676701732635,11.914978802206793,500.0
897,897.0,0.011150733307840981,-3.5350538825471416,11.912479108681978,500.0
898,898.0,0.011094979641301777,6.897532997566184,12.053056084540437,500.0
899,899.0,0.011039504743095268,34.759572446760856,12.714754739160403,500.0
900,900.0,0.01098430721937979,7.581755869343846,12.594363599261193,500.0
901,901.0,0.010929385683282892,7.070031202013585,12.366160865898687,500.0
902,902.0,0.010874738754866477,25.888116614341076,12.361415325112437,500.0
903,903.0,0.010820365061092144,22.37522795218474,12.49461677023303,500.0
904,904.0,0.010766263235786683,21.541457584840543,12.855756012915023,500.0
905,905.0,0.01071243191960775,4.184371109565427,12.866246269293883,500.0
906,906.0,0.010658869760009713,-28.51790247249873,12.973820857200126,500.0
907,907.0,0.010605575411209664,-28.02958719666141,12.282010018604458,500.0
908,908.0,0.010552547534153616,2.7623121570793314,12.00703395181423,500.0
909,909.0,0.010499784796482848,-0.36180734392602454,12.320120188435272,500.0
910,910.0,0.010447285872500434,40.08848407169212,12.699987787475779,500.0
911,911.0,0.01039504944313793,8.97034324181098,12.411662720283458,500.0
912,912.0,0.010343074195922241,4.692600419769414,11.897326404280875,500.0
913,913.0,0.01029135882494263,-8.891145840597858,11.327026575834052,500.0
914,914.0,0.010239902030817916,-0.37198756946001077,11.565455596018667,500.0
915,915.0,0.010188702520663827,77.01217408864258,12.155775072526374,500.0
916,916.0,0.010137759008060509,-8.412017487605462,11.88048397555525,500.0
917,917.0,0.010087070213020206,56.3541854863189,12.557383144019786,500.0
918,918.0,0.010036634861955105,23.543111184515936,12.294730712632404,500.0
919,919.0,0.00998645168764533,43.21518724198701,11.97865502780268,500.0
920,920.0,0.01,61.811968225525916,12.784196630753957,500.0
921,921.0,0.01,12.333428543618382,12.418801377677946,500.0
922,922.0,0.01,-14.40653601992162,12.030450447383005,500.0
923,923.0,0.01,8.688538781703407,11.410117363553475,500.0
924,924.0,0.01,15.514210653978642,11.149879673536635,500.0
925,925.0,0.01,7.001768712408908,11.333659727593577,500.0
926,926.0,0.01,16.759994945612853,11.17588280048721,500.0
927,927.0,0.01,-27.388593537144917,10.269217907537225,500.0
928,928.0,0.01,-20.777926969953278,9.636997831357098,500.0
929,929.0,0.01,41.01083800431745,9.968939165869113,500.0
930,930.0,0.01,10.480542812378019,10.123328907422108,500.0
931,931.0,0.01,24.060864525745423,10.595769672285499,500.0
932,932.0,0.01,-11.65417691485052,10.544279966913578,500.0
933,933.0,0.01,58.562331633304495,11.088697911692282,500.0
934,934.0,0.01,-5.9955864513326045,11.283481261945958,500.0
935,935.0,0.01,2.9036785672917524,11.582043940779258,500.0
936,936.0,0.01,-15.82835252357125,11.126602088990492,500.0
937,937.0,0.01,-15.063388472011685,10.420786089218634,500.0
938,938.0,0.01,-12.608240729745196,10.048766614523847,500.0
939,939.0,0.01,-30.303122365004718,9.721056206863755,500.0
940,940.0,0.01,-5.966973606793304,9.648345836579951,500.0
941,941.0,0.01,79.83286388348996,9.912152530120093,500.0
942,942.0,0.01,84.07474200522428,11.10003358417314,500.0
943,943.0,0.01,-6.615392125982981,10.859952921115896,500.0
944,944.0,0.01,51.278050514429616,11.730834606541116,500.0
945,945.0,0.01,44.903343313343555,12.444874639609598,500.0
946,946.0,0.01,58.85742113621693,13.474143599116939,500.0
947,947.0,0.01,-4.817182147877123,13.662230050362991,500.0
948,948.0,0.01,-0.15425913123393964,14.214855741339763,500.0
949,949.0,0.01,64.20268460363376,14.783539770048725,500.0
950,950.0,0.01,37.26428315941297,15.169084248092076,500.0
951,951.0,0.01,-31.95377607627203,14.832061117964718,500.0
952,952.0,0.01,45.16826956378743,15.150581396218511,500.0
953,953.0,0.01,-30.08970859431845,14.334199497357822,500.0
954,954.0,0.01,-19.827251543205314,14.007695066745152,500.0
955,955.0,0.01,43.03858157638834,14.177970122303616,500.0
956,956.0,0.01,-11.127130176135976,13.849753601272537,500.0
957,957.0,0.01,55.601931419361264,14.517084446526594,500.0
958,958.0,0.01,-28.713303192130237,13.486233132930614,500.0
959,959.0,0.01,24.682897872421865,13.89208788212464,500.0
960,960.0,0.01,18.69604945210138,13.881785234999223,500.0
961,961.0,0.01,48.40055132465703,14.229301164807085,500.0
962,962.0,0.01,32.5904686616024,13.828004047355382,500.0
963,963.0,0.01,-5.042225093937662,13.70769868987271,500.0
964,964.0,0.01,-25.096873490537323,13.204741955769139,500.0
965,965.0,0.01,55.4714147599772,13.877343902970338,500.0
966,966.0,0.01,25.112713010044416,13.6984705302513,500.0
967,967.0,0.01,-24.306826970031562,13.450895731194276,500.0
968,968.0,0.01,55.15501301316835,14.298151560865318,500.0
969,969.0,0.01,15.063111772921303,13.939300962565833,500.0
970,970.0,0.01,-12.042689137227322,13.754984630973599,500.0
971,971.0,0.01,109.4240445740356,14.834444235327009,500.0
972,972.0,0.01,-28.552727186071266,14.140870637700028,500.0
973,973.0,0.01,45.220534037882565,14.495694338210916,500.0
974,974.0,0.01,21.247908682934423,14.38456805023055,500.0
975,975.0,0.01,-43.303124564229144,14.2359833180964,500.0
976,976.0,0.01,14.113113800538567,14.066250035969068,500.0
977,977.0,0.01,-8.853452117894946,13.912490571391805,500.0
978,978.0,0.01,30.793483545843948,13.718147289163856,500.0
979,979.0,0.01,49.45746851300092,13.781856878296438,500.0
980,980.0,0.01,-39.69258509009908,12.748909194777909,500.0
981,981.0,0.01,-21.215509437009246,12.417775560140177,500.0
982,982.0,0.01,-25.25494328912454,12.440926829724171,500.0
983,983.0,0.01,67.01450579161693,13.032351618111779,500.0
984,984.0,0.01,24.989235215547474,13.568631134829115,500.0
985,985.0,0.01,-8.091677854180789,13.081139472156417,500.0
986,986.0,0.01,-25.85692288048596,12.643456786252324,500.0
987,987.0,0.01,-15.079978100411289,11.90717249339786,500.0
988,988.0,0.01,11.704048712079576,12.51961745069326,500.0
989,989.0,0.01,31.500670844033497,13.124195253705896,500.0
990,990.0,0.01,6.8862676228348105,12.842590304616065,500.0
991,991.0,0.01,54.59109197563569,13.47899095737601,500.0
992,992.0,0.01,112.56555031021806,14.47564245574441,500.0
993,993.0,0.01,-21.354582494032087,13.972263968307438,500.0
994,994.0,0.01,14.972304497156093,14.182928666728994,500.0
995,995.0,0.01,32.04837308023822,14.389932689142153,500.0
996,996.0,0.01,-11.253216732368795,14.255798845116733,500.0
997,997.0,0.01,-17.18549906336334,14.119294393308572,500.0
998,998.0,0.01,23.0282201719377,14.280601265052287,500.0
999,999.0,0.01,7.28642926907202,14.005869833275396,500.0
1000,1000.0,0.01,-21.79511668812882,13.712101107700668,500.0
1001,1001.0,0.01,-15.884062564299224,13.48256017003754,500.0
1002,1002.0,0.01,77.87520143967367,14.002431018290867,500.0
1003,1003.0,0.01,5.012760447215157,13.828806343241174,500.0
1004,1004.0,0.01,56.49750065433668,14.178366773936133,500.0
1005,1005.0,0.01,-24.522774003975375,13.891295322800726,500.0
1006,1006.0,0.01,45.09077846171422,14.627382132142857,500.0
1007,1007.0,0.01,70.19107019512506,15.609588706060721,500.0
1008,1008.0,0.01,-17.990972851935055,15.402055855970577,500.0
1009,1009.0,0.01,6.487101108995847,15.4705449404998,500.0
1010,1010.0,0.01,8.211337270656898,15.151773472489445,500.0
1011,1011.0,0.01,-38.90019613073786,14.673068078763956,500.0
1012,1012.0,0.01,60.46168058450666,15.23075888041133,500.0
1013,1013.0,0.01,-9.735212964493932,15.22231820917237,500.0
1014,1014.0,0.01,-48.04704672472828,14.745567617619686,500.0
1015,1015.0,0.01,28.4849634869073,14.26029551160233,500.0
1016,1016.0,0.01,47.558425722836446,14.819999943706753,500.0
1017,1017.0,0.01,8.676267757217277,14.343220766415737,500.0
1018,1018.0,0.01,25.216862970528037,14.359958284275855,500.0
1019,1019.0,0.01,-13.874160994125992,13.789064801914726,500.0
1020,1020.0,0.01,26.649986137244007,13.437444981031906,500.0
1021,1021.0,0.01,-8.220953832944144,13.231901157266282,500.0
1022,1022.0,0.01,51.080795975598065,13.88677447722148,500.0
1023,1023.0,0.01,25.76862014543303,14.057575290858773,500.0
1024,1024.0,0.01,2.6333487952042893,13.92876667227103,500.0
1025,1025.0,0.01,13.543896416349114,13.994187949310431,500.0
1026,1026.0,0.01,20.338490248273686,14.029972902337043,500.0
1027,1027.0,0.01,42.572973786162926,14.72958857557012,500.0
1028,1028.0,0.01,12.409980149936203,15.061467646769016,500.0
1029,1029.0,0.01,3.544353931910085,14.686802806044941,500.0
1030,1030.0,0.01,29.379929348957106,14.875796671410733,500.0
1031,1031.0,0.01,72.5376123990972,15.360564150144253,500.0
1032,1032.0,0.01,71.95170618541665,16.196622981146923,500.0
1033,1033.0,0.01,34.14249382944253,15.952424603108305,500.0
1034,1034.0,0.01,45.283354071543286,16.46521400833706,500.0
1035,1035.0,0.01,31.83568981688753,16.75453412083302,500.0
1036,1036.0,0.01,65.13711308034081,17.56418877687214,500.0
1037,1037.0,0.01,54.89071239753428,18.263729785567598,500.0
1038,1038.0,0.01,-34.086279027309004,18.048949402591962,500.0
1039,1039.0,0.01,53.895280626337126,18.89093343250538,500.0
1040,1040.0,0.01,100.91217611890768,19.959724929762388,500.0
1041,1041.0,0.01,-6.477300140278575,19.096623289524704,500.0
1042,1042.0,0.01,29.6084882782127,18.551960752254587,500.0
1043,1043.0,0.01,35.05314870846621,18.96864616059908,500.0
1044,1044.0,0.01,-33.928982845882715,18.116575826995955,500.0
1045,1045.0,0.01,7.712160698610414,17.744664000848623,500.0
1046,1046.0,0.01,62.19945215056486,17.7780843109921,500.0
1047,1047.0,0.01,81.27392296691811,18.638995362140054,500.0
1048,1048.0,0.01,30.771977634369822,18.948257729796094,500.0
1049,1049.0,0.01,8.628512762164679,18.392516011381403,500.0
1050,1050.0,0.01,-26.71417373564448,17.75273144243083,500.0
1051,1051.0,0.01,-0.6129287055156534,18.066139916138393,500.0
1052,1052.0,0.01,71.72561724594432,18.331713392959962,500.0
1053,1053.0,0.01,-28.195789231019493,18.350652586592947,500.0
1054,1054.0,0.01,-40.854657516482625,18.140378526860175,500.0
1055,1055.0,0.01,57.41029672064141,18.28409567830271,500.0
1056,1056.0,0.01,25.795329986639263,18.653320279930462,500.0
1057,1057.0,0.01,-3.306624036255512,18.064234725374295,500.0
1058,1058.0,0.01,20.281773990888485,18.55418549720448,500.0
1059,1059.0,0.01,109.83050306174692,19.405661549097733,500.0
1060,1060.0,0.01,-26.947068595011082,18.949230368626605,500.0
1061,1061.0,0.01,47.2364826691474,18.937589682071508,500.0
1062,1062.0,0.01,-29.471828397969162,18.316966711475793,500.0
1063,1063.0,0.01,-31.969021291717542,18.047698749497993,500.0
1064,1064.0,0.01,76.17180927748062,19.060385577178174,500.0
1065,1065.0,0.01,39.52593614539847,18.900930791032387,500.0
1066,1066.0,0.01,-4.7880299739018914,18.601923361192924,500.0
1067,1067.0,0.01,4.4996392306034325,18.889988023199273,500.0
1068,1068.0,0.01,-25.682843390631717,18.08160945916127,500.0
1069,1069.0,0.01,-49.13039857199634,17.439674355712096,500.0
1070,1070.0,0.01,0.5304165574102715,17.565405412658478,500.0
1071,1071.0,0.01,26.28230893113148,16.733988056229435,500.0
1072,1072.0,0.01,64.11062412766617,17.660621569366807,500.0
1073,1073.0,0.01,68.47369404623888,17.893153169450372,500.0
1074,1074.0,0.01,-25.568697446805857,17.42498710815297,500.0
1075,1075.0,0.01,69.78074066609368,18.555825760456194,500.0
1076,1076.0,0.01,-0.41281438501770124,18.410566478600632,500.0
1077,1077.0,0.01,38.87503673892218,18.887851367168807,500.0
1078,1078.0,0.01,-36.31516330387872,18.216764898671578,500.0
1079,1079.0,0.01,40.99251220184465,18.132115335560012,500.0
1080,1080.0,0.01,72.81497901400459,19.257190976601052,500.0
1081,1081.0,0.01,-0.4023556957733078,19.46532251401341,500.0
1082,1082.0,0.01,-19.78875239338466,19.51998442297081,500.0
1083,1083.0,0.01,62.74818175383907,19.47732118259303,500.0
1084,1084.0,0.01,77.8902614445484,20.00633144488304,500.0
1085,1085.0,0.01,-38.07302044807736,19.706518018944074,500.0
1086,1086.0,0.01,19.022088704732155,20.155308134796254,500.0
1087,1087.0,0.01,23.193598765050588,20.53804390345087,500.0
1088,1088.0,0.01,-22.433707955292824,20.19666633677715,500.0
1089,1089.0,0.01,-65.78244592141998,19.223835169122616,500.0
1090,1090.0,0.01,-56.36636597724903,18.591308833121776,500.0
1091,1091.0,0.01,1.3485326672167712,18.058883240037588,500.0
1092,1092.0,0.01,-31.464977563796037,16.618577961297447,500.0
1093,1093.0,0.01,8.022531894388786,16.912349105181654,500.0
1094,1094.0,0.01,70.82689952621938,17.470895055472287,500.0
1095,1095.0,0.01,-0.2174297813828816,17.148237026856076,500.0
1096,1096.0,0.01,7.40952702559753,17.334864464435743,500.0
1097,1097.0,0.01,8.077302345786402,17.58749247852724,500.0
1098,1098.0,0.01,41.30549983570084,17.77026527516487,500.0
1099,1099.0,0.01,55.78634595967429,18.255264442070892,500.0
1100,1100.0,0.01,61.70103036283152,19.090225912580493,500.0
1101,1101.0,0.01,41.92630656420137,19.6683296038655,500.0
1102,1102.0,0.01,2.211975708114727,18.911697346549914,500.0
1103,1103.0,0.01,23.821272414196432,19.09978246621973,500.0
1104,1104.0,0.01,28.997109653601626,18.824778556212376,500.0
1105,1105.0,0.01,33.06775091971289,19.40068380544926,500.0
1106,1106.0,0.01,69.26551519666153,19.64243117279873,500.0
1107,1107.0,0.01,66.23731792708719,19.60289365011835,500.0
1108,1108.0,0.01,26.91353766245783,20.051938755262277,500.0
1109,1109.0,0.01,-14.35838644794733,19.843483879692847,500.0
1110,1110.0,0.01,22.5138415413949,19.986508922400226,500.0
1111,1111.0,0.01,16.47016054083524,20.540212489115955,500.0
1112,1112.0,0.01,45.782847431395254,20.393424157584843,500.0
1113,1113.0,0.01,92.70081540522992,21.417784441282084,500.0
1114,1114.0,0.01,17.21891399151512,22.070444048444514,500.0
1115,1115.0,0.01,35.5175968633205,22.140770382208647,500.0
1116,1116.0,0.01,83.9739373165178,22.504925498145468,500.0
1117,1117.0,0.01,41.90719196299742,22.837234740203268,500.0
1118,1118.0,0.01,25.287709890784647,22.837943209405836,500.0
1119,1119.0,0.01,14.506817883189735,23.12175299817899,500.0
1120,1120.0,0.01,22.651180875714424,23.081764945563695,500.0
1121,1121.0,0.01,5.526661125212829,23.219241095145268,500.0
1122,1122.0,0.01,-7.89580169979915,22.62947511839129,500.0
1123,1123.0,0.01,43.91977812082686,22.81098669814523,500.0
1124,1124.0,0.01,15.889910599556202,22.943552316188747,500.0
1125,1125.0,0.01,80.10786764856931,23.60919202851095,500.0
1126,1126.0,0.01,90.60751949067318,24.31188232093494,500.0
1127,1127.0,0.01,44.71220085411317,24.333274591614444,500.0
1128,1128.0,0.01,18.158104032709673,24.39075583044218,500.0
1129,1129.0,0.01,69.3703310090138,25.049015601213213,500.0
1130,1130.0,0.01,-9.264108880018886,24.662575218923457,500.0
1131,1131.0,0.01,10.283986373107124,24.04003895866356,500.0
1132,1132.0,0.01,8.613694225632432,23.406658839065713,500.0
1133,1133.0,0.01,35.32722139833241,23.418506114754614,500.0
1134,1134.0,0.01,13.455979920393322,23.100232373243113,500.0
1135,1135.0,0.01,13.209699673802804,22.913972471812272,500.0
1136,1136.0,0.01,17.472276426143008,22.437324105270285,500.0
1137,1137.0,0.01,24.06139754199791,22.129030956714924,500.0
1138,1138.0,0.01,81.94258202976809,23.28931956728569,500.0
1139,1139.0,0.01,-17.044950171654687,22.57991725930577,500.0
1140,1140.0,0.01,1.5278524413507633,21.586074022530205,500.0
1141,1141.0,0.01,34.06818524762269,21.99152887640922,500.0
1142,1142.0,0.01,16.063081151060235,21.856074805137695,500.0
1143,1143.0,0.01,74.0939686768458,22.24648300482149,500.0
1144,1144.0,0.01,15.323380143309134,22.73900663471341,500.0
1145,1145.0,0.01,18.143633041448464,22.84332135814179,500.0
1146,1146.0,0.01,39.89921411106026,22.62031897774675,500.0
1147,1147.0,0.01,34.526468726210034,22.15284443533967,500.0
1148,1148.0,0.01,-18.413875679682523,21.660985902199144,500.0
1149,1149.0,0.01,-2.0577816911627624,21.554122957665868,500.0
1150,1150.0,0.01,-44.51047081718771,21.376159986850443,500.0
1151,1151.0,0.01,1.5219062295888444,21.397508336201483,500.0
1152,1152.0,0.01,72.78263005812104,21.40807846432325,500.0
1153,1153.0,0.01,97.20361842372671,22.66207254087071,500.0
1154,1154.0,0.01,21.41818260450711,23.284800942080604,500.0
1155,1155.0,0.01,28.61522837964874,22.99685025867068,500.0
1156,1156.0,0.01,75.73810092769777,23.496277968081262,500.0
1157,1157.0,0.01,92.23514246625562,24.45169563310638,500.0
1158,1158.0,0.01,-54.8073564093456,23.700804329104034,500.0
1159,1159.0,0.01,78.54626232578741,23.38796192174444,500.0
1160,1160.0,0.01,80.74146578569072,24.464847265551455,500.0
1161,1161.0,0.01,8.192924287193764,24.07441168173192,500.0
1162,1162.0,0.01,-19.84563031273723,24.17067366258424,500.0
1163,1163.0,0.01,-12.673159695130982,24.363632278550114,500.0
1164,1164.0,0.01,51.30874263034209,24.11500161207873,500.0
1165,1165.0,0.01,94.63883765426301,24.666130627167377,500.0
1166,1166.0,0.01,23.44415541278946,24.948452481034288,500.0
1167,1167.0,0.01,49.17534249895145,25.395209513717763,500.0
1168,1168.0,0.01,62.658751688327264,26.278625464507353,500.0
1169,1169.0,0.01,15.339611142156212,26.92332556164888,500.0
1170,1170.0,0.01,-12.300801919707004,26.79501337687771,500.0
1171,1171.0,0.01,51.69806173216852,27.049170904888072,500.0
1172,1172.0,0.01,6.380209641756043,26.471866760028973,500.0
1173,1173.0,0.01,-1.0218613045407843,25.776911206521177,500.0
1174,1174.0,0.01,27.929824037069064,26.311896421359926,500.0
1175,1175.0,0.01,-42.6427723785537,25.187661290913454,500.0
1176,1176.0,0.01,76.41813321225216,25.95597076688615,500.0
1177,1177.0,0.01,54.6052881295722,26.11327328079265,500.0
1178,1178.0,0.01,77.65354643440817,27.252960378175523,500.0
1179,1179.0,0.01,37.07308397890567,27.213766095946134,500.0
1180,1180.0,0.01,49.2674167495719,26.978290473301808,500.0
1181,1181.0,0.01,47.480992130263964,27.45712395156218,500.0
1182,1182.0,0.01,59.03911636223753,28.245402639118403,500.0
1183,1183.0,0.01,103.89924305603448,28.656913252140352,500.0
1184,1184.0,0.01,82.18128246910842,28.699823462385954,500.0
1185,1185.0,0.01,13.117922179205912,29.21173288865878,500.0
1186,1186.0,0.01,31.80559308558797,29.33956793246734,500.0
1187,1187.0,0.01,36.6088182836144,29.473720127652978,500.0
1188,1188.0,0.01,4.362281236130389,29.741680019567212,500.0
1189,1189.0,0.01,40.30837528808603,30.802588231662277,500.0
1190,1190.0,0.01,-6.086714545400364,31.30538474598076,500.0
1191,1191.0,0.01,-21.536399740378915,31.076535421904804,500.0
1192,1192.0,0.01,67.64885523982015,32.067673749940965,500.0
1193,1193.0,0.01,44.09014468819984,32.42834987787908,500.0
1194,1194.0,0.01,34.29346918850966,32.06301557450198,500.0
